;W_VM_G;HP_ID_Reg;W_ID;W_GEW;W_HOCH;W_SZ;W_AZ;zweck;wegkm;wegmin_imp1;ST_JAHR;ST_MONAT;ST_WOCHE;ST_WOTAG;W_SZS;W_SZM;W_AZS;W_AZM;W_FOLGETAG;weg_intermod
1407;1;309;8;0.353224352;94.67186579;64200;64800;4;14.25;10;2017;7;27;3;17;50;18;0;0;0
1408;1;309;9;0.353224352;94.67186579;68400;69000;6;5.7;10;2017;7;27;3;19;0;19;10;0;0
1409;1;309;10;0.353224352;94.67186579;70200;70800;8;5.7;10;2017;7;27;3;19;30;19;40;0;0
1410;0;513;1;0.508354006;136.2500121;44400;46080;1;2.79;28;2017;2;5;5;12;20;12;48;0;1
1411;0;513;2;0.508354006;136.2500121;61500;61800;4;0.29;5;2017;2;5;5;17;5;17;10;0;0
1412;0;513;3;0.508354006;136.2500121;62100;63600;8;2.25;25;2017;2;5;5;17;15;17;40;0;1
1413;0;655;1;0.480080221;128.6720181;31800;44100;7;257.4;205;2016;12;51;4;8;50;12;15;0;1
1414;0;655;2;0.480080221;128.6720181;54000;64800;7;4.9;180;2016;12;51;4;15;0;18;0;0;0
1415;703;1260;1;0.576187265;154.4308119;27000;27600;1;70703;10;2017;6;24;5;7;30;7;40;0;703
1416;703;1260;2;0.576187265;154.4308119;28800;30300;2;70703;25;2017;6;24;5;8;0;8;25;0;703
1417;703;1260;3;0.576187265;154.4308119;32400;34500;2;70703;35;2017;6;24;5;9;0;9;35;0;703
1418;703;1260;4;0.576187265;154.4308119;36000;40200;2;70703;70;2017;6;24;5;10;0;11;10;0;703
1419;703;1260;5;0.576187265;154.4308119;45300;51000;2;70703;95;2017;6;24;5;12;35;14;10;0;703
1420;703;1260;6;0.576187265;154.4308119;56700;61200;2;70703;75;2017;6;24;5;15;45;17;0;0;703
1421;703;1260;7;0.576187265;154.4308119;63300;63600;8;70703;5;2017;6;24;5;17;35;17;40;0;703
1422;1;1982;1;0.644841645;172.8316898;24600;25200;1;4.75;10;2016;10;42;4;6;50;7;0;0;0
1423;1;1982;2;0.644841645;172.8316898;40200;40800;8;3.8;10;2016;10;42;4;11;10;11;20;0;0
1424;1;1982;3;0.644841645;172.8316898;45000;45600;1;3.8;10;2016;10;42;4;12;30;12;40;0;0
1425;1;1982;4;0.644841645;172.8316898;55800;56100;2;0.95;5;2016;10;42;4;15;30;15;35;0;0
1426;1;1982;5;0.644841645;172.8316898;71400;72000;8;5.7;10;2016;10;42;4;19;50;20;0;0;0
1427;1;1292;1;0.084252821;22.58160197;30000;30600;4;2.85;10;2017;1;4;5;8;20;8;30;0;0
1428;1;1292;2;0.084252821;22.58160197;31500;32100;8;2.85;10;2017;1;4;5;8;45;8;55;0;0
1429;0;1292;3;0.084252821;22.58160197;39900;40500;4;0.98;10;2017;1;4;5;11;5;11;15;0;0
1430;0;1292;4;0.084252821;22.58160197;41700;42300;8;0.98;10;2017;1;4;5;11;35;11;45;0;0
1431;0;1292;5;0.084252821;22.58160197;55800;60300;7;3.92;75;2017;1;4;5;15;30;16;45;0;0
1432;1;1292;6;0.084252821;22.58160197;71100;72000;7;1.9;15;2017;1;4;5;19;45;20;0;0;0
1433;1;1292;7;0.084252821;22.58160197;79200;79800;8;1.9;10;2017;1;4;5;22;0;22;10;0;0
1434;1;2002;1;0.22274677;59.70101498;37800;38400;4;2.85;10;2017;7;26;6;10;30;10;40;0;1
1435;1;2002;2;0.22274677;59.70101498;39600;40800;4;3.33;20;2017;7;26;6;11;0;11;20;0;0
1436;1;2002;3;0.22274677;59.70101498;45000;45600;8;0.95;10;2017;7;26;6;12;30;12;40;0;1
1437;1;2002;4;0.22274677;59.70101498;57600;57960;5;0.1;6;2017;7;26;6;16;0;16;6;0;1
1438;0;2002;5;0.22274677;59.70101498;58200;58500;8;0.1;5;2017;7;26;6;16;10;16;15;0;0
1439;0;994;1;0.090478591;24.25024479;39600;41400;4;4.9;30;2017;3;11;2;11;0;11;30;0;0
1440;1;994;2;0.090478591;24.25024479;44100;45000;8;4.75;15;2017;3;11;2;12;15;12;30;0;1
1441;1;994;3;0.090478591;24.25024479;54000;55500;5;7.6;25;2017;3;11;2;15;0;15;25;0;1
1442;1;994;4;0.090478591;24.25024479;57600;59400;8;7.6;30;2017;3;11;2;16;0;16;30;0;0
1443;1;1068;1;0.619072457;165.924983;32700;33900;5;14.25;20;2017;7;28;1;9;5;9;25;0;0
1444;1;1068;2;0.619072457;165.924983;35400;36900;8;14.25;25;2017;7;28;1;9;50;10;15;0;0
1445;1;1068;3;0.619072457;165.924983;57600;57900;7;0.95;5;2017;7;28;1;16;0;16;5;0;0
1446;1;1068;4;0.619072457;165.924983;64800;65100;8;0.95;5;2017;7;28;1;18;0;18;5;0;0
1447;1;125;1;0.158262291;42.41776154;55800;56700;7;17.1;15;2017;4;13;6;15;30;15;45;0;0
1448;1;125;2;0.158262291;42.41776154;63000;63900;8;17.1;15;2017;4;13;6;17;30;17;45;0;0
1449;0;573;1;0.459929405;123.2711579;43200;43800;7;6.65;10;2017;7;28;6;12;0;12;10;0;0
1450;0;573;2;0.459929405;123.2711579;50400;51000;8;6.65;10;2017;7;28;6;14;0;14;10;0;0
1451;0;453;1;6.202224323;1662.332015;24300;24900;1;2.45;10;2017;5;21;2;6;45;6;55;0;0
1452;0;453;2;6.202224323;1662.332015;52500;53100;8;2.45;10;2017;5;21;2;14;35;14;45;0;0
1453;1;220;1;0.43559066;116.7478411;29700;30000;3;1.9;5;2017;6;26;4;8;15;8;20;0;0
1454;1;220;2;0.43559066;116.7478411;30600;31200;6;4.75;10;2017;6;26;4;8;30;8;40;0;0
1455;1;220;3;0.43559066;116.7478411;32700;33600;6;7.6;15;2017;6;26;4;9;5;9;20;0;0
1456;1;220;4;0.43559066;116.7478411;34200;34500;6;1.9;5;2017;6;26;4;9;30;9;35;0;0
1457;1;220;5;0.43559066;116.7478411;34800;35700;10;7.6;15;2017;6;26;4;9;40;9;55;0;0
1458;1;220;6;0.43559066;116.7478411;39000;40200;3;10.45;20;2017;6;26;4;10;50;11;10;0;0
1459;1;220;7;0.43559066;116.7478411;51900;52200;8;1.9;5;2017;6;26;4;14;25;14;30;0;0
1460;1;220;8;0.43559066;116.7478411;52500;52800;7;2.85;5;2017;6;26;4;14;35;14;40;0;0
1461;0;321;1;0.849815996;227.7693071;28800;34800;5;18;100;2017;4;17;6;8;0;9;40;0;1
1462;0;1438;1;2.273513146;609.3513377;27600;28200;3;0.98;10;2017;3;11;2;7;40;7;50;0;0
1463;0;1438;2;2.273513146;609.3513377;42300;42900;8;0.98;10;2017;3;11;2;11;45;11;55;0;0
1464;1;1438;3;2.273513146;609.3513377;45000;46500;10;19;25;2017;3;11;2;12;30;12;55;0;0
1465;1;1438;4;2.273513146;609.3513377;52200;52800;10;2.85;10;2017;3;11;2;14;30;14;40;0;0
1466;1;1438;5;2.273513146;609.3513377;55800;59100;8;34.2;55;2017;3;11;2;15;30;16;25;0;0
1467;0;1487;1;0.767464455;205.6972899;28200;34200;2;180;100;2016;10;42;4;7;50;9;30;0;1
1468;0;1487;2;0.767464455;205.6972899;34800;37200;2;7.2;40;2016;10;42;4;9;40;10;20;0;0
1469;0;1487;3;0.767464455;205.6972899;58800;60600;9;7.2;30;2016;10;42;4;16;20;16;50;0;0
1470;0;1487;4;0.767464455;205.6972899;66600;68400;5;0.9;30;2016;10;42;4;18;30;19;0;0;1
1471;0;1487;5;0.767464455;205.6972899;69300;70200;2;2.7;15;2016;10;42;4;19;15;19;30;0;0
1472;0;1487;6;0.767464455;205.6972899;79200;81000;8;2.7;30;2016;10;42;4;22;0;22;30;0;0
1473;0;977;1;0.392086311;105.0877222;45900;48600;1;9.8;45;2017;2;7;3;12;45;13;30;0;0
1474;0;977;2;0.392086311;105.0877222;68400;71100;8;9.8;45;2017;2;7;3;19;0;19;45;0;0
1475;1;669;1;0.409365992;109.7190553;27900;28800;6;9.5;15;2017;3;10;2;7;45;8;0;0;1
1476;1;669;2;0.409365992;109.7190553;54000;54900;5;13.3;15;2017;3;10;2;15;0;15;15;0;1
1477;0;669;3;0.409365992;109.7190553;57600;57900;7;0.98;5;2017;3;10;2;16;0;16;5;0;0
1478;1;669;4;0.409365992;109.7190553;58200;59100;8;3.8;15;2017;3;10;2;16;10;16;25;0;1
1479;1;669;5;0.409365992;109.7190553;59880;60300;6;3.8;7;2017;3;10;2;16;38;16;45;0;1
1480;0;669;6;0.409365992;109.7190553;64800;66600;6;0.2;30;2017;3;10;2;18;0;18;30;0;0
1481;1;669;7;0.409365992;109.7190553;66600;67500;6;3.8;15;2017;3;10;2;18;30;18;45;0;1
1482;0;899;1;1.471386294;394.3637661;28800;29400;1;3.92;10;2017;6;22;4;8;0;8;10;0;0
1483;0;899;2;1.471386294;394.3637661;57600;58200;8;3.92;10;2017;6;22;4;16;0;16;10;0;0
1484;0;899;3;1.471386294;394.3637661;61200;61800;4;3.92;10;2017;6;22;4;17;0;17;10;0;0
1485;0;899;4;1.471386294;394.3637661;64800;65400;8;3.92;10;2017;6;22;4;18;0;18;10;0;0
1486;703;1818;1;0.201633181;54.04211042;36000;36900;5;70703;15;2017;3;10;2;10;0;10;15;0;703
1487;703;1818;2;0.201633181;54.04211042;39600;41400;8;70703;30;2017;3;10;2;11;0;11;30;0;703
1488;703;1818;3;0.201633181;54.04211042;47100;48000;4;70703;15;2017;3;10;2;13;5;13;20;0;703
1489;703;1818;4;0.201633181;54.04211042;55200;56100;8;70703;15;2017;3;10;2;15;20;15;35;0;703
1490;703;1818;5;0.201633181;54.04211042;64800;66000;7;70703;20;2017;3;10;2;18;0;18;20;0;703
1491;703;1818;6;0.201633181;54.04211042;72000;73200;8;70703;20;2017;3;10;2;20;0;20;20;0;703
1492;0;834;1;1.312256693;351.7135463;26100;26700;3;0.59;10;2017;2;7;1;7;15;7;25;0;0
1493;0;834;2;1.312256693;351.7135463;42600;43380;8;0.59;13;2017;2;7;1;11;50;12;3;0;0
1494;0;834;3;1.312256693;351.7135463;47700;48300;3;0.59;10;2017;2;7;1;13;15;13;25;0;0
1495;0;834;4;1.312256693;351.7135463;54300;55080;8;0.59;13;2017;2;7;1;15;5;15;18;0;0
1496;0;1711;1;3.222165006;863.6108221;26700;27000;3;1.47;5;2016;6;26;2;7;25;7;30;0;0
1497;0;1711;2;3.222165006;863.6108221;48300;48600;8;1.47;5;2016;6;26;2;13;25;13;30;0;0
1498;0;37;1;3.089709364;828.1098077;64800;68400;7;9.8;60;2016;12;50;3;18;0;19;0;0;0
1499;0;37;2;3.089709364;828.1098077;68400;72000;7;9.8;60;2016;12;50;3;19;0;20;0;0;0
1500;1;282;1;13.44279594;3602.963856;34800;36120;5;14.25;22;2017;4;17;5;9;40;10;2;0;0
1501;1;282;2;13.44279594;3602.963856;36600;37080;4;10.45;8;2017;4;17;5;10;10;10;18;0;0
1502;1;282;3;13.44279594;3602.963856;37200;37500;8;3.8;5;2017;4;17;5;10;20;10;25;0;0
1503;1;282;4;13.44279594;3602.963856;60000;60900;7;7.6;15;2017;4;17;5;16;40;16;55;0;0
1504;1;282;5;13.44279594;3602.963856;65700;66900;8;7.6;20;2017;4;17;5;18;15;18;35;0;0
1505;0;859;1;6.444951084;1727.388105;52200;54000;4;1.96;30;2016;10;42;1;14;30;15;0;0;0
1506;0;859;2;6.444951084;1727.388105;56400;58200;8;1.96;30;2016;10;42;1;15;40;16;10;0;0
1507;1;1428;1;0.579178945;155.2326476;29400;30300;6;6.65;15;2016;11;47;5;8;10;8;25;0;0
1508;1;1428;2;0.579178945;155.2326476;32100;32700;4;1.9;10;2016;11;47;5;8;55;9;5;0;0
1509;1;1428;3;0.579178945;155.2326476;35100;35700;8;7.6;10;2016;11;47;5;9;45;9;55;0;0
1510;1;1428;4;0.579178945;155.2326476;48600;49500;6;9999;15;2016;11;47;5;13;30;13;45;0;0
1511;1;1428;5;0.579178945;155.2326476;51300;52500;6;11.4;20;2016;11;47;5;14;15;14;35;0;0
1512;1;1428;6;0.579178945;155.2326476;56400;57360;8;11.4;16;2016;11;47;5;15;40;15;56;0;0
1513;1;1428;7;0.579178945;155.2326476;58140;59100;6;6.65;16;2016;11;47;5;16;9;16;25;0;0
1514;1;1428;8;0.579178945;155.2326476;60000;60600;8;6.65;10;2016;11;47;5;16;40;16;50;0;0
1515;0;935;1;0.413876919;110.9280828;22200;25800;3;27;60;2017;6;23;4;6;10;7;10;0;1
1516;0;935;2;0.413876919;110.9280828;46200;48300;8;27;35;2017;6;23;4;12;50;13;25;0;1
1517;0;935;3;0.413876919;110.9280828;57600;57900;7;1.96;5;2017;6;23;4;16;0;16;5;0;0
1518;0;935;4;0.413876919;110.9280828;59700;60000;8;1.96;5;2017;6;23;4;16;35;16;40;0;0
1519;0;935;5;0.413876919;110.9280828;67500;68100;7;1.96;10;2017;6;23;4;18;45;18;55;0;0
1520;0;935;6;0.413876919;110.9280828;71100;71400;8;1.96;5;2017;6;23;4;19;45;19;50;0;0
1521;0;537;1;1.275338019;341.8185328;37200;39000;1;3.6;30;2017;1;1;2;10;20;10;50;0;0
1522;0;537;2;1.275338019;341.8185328;60900;62100;7;1.47;20;2017;1;1;2;16;55;17;15;0;0
1523;1;537;3;1.275338019;341.8185328;67500;69000;5;16.15;25;2017;1;1;2;18;45;19;10;0;0
1524;1;537;4;1.275338019;341.8185328;70200;71100;8;12.35;15;2017;1;1;2;19;30;19;45;0;0
1525;1;1775;1;0.934170668;250.3782074;34200;34500;5;0.95;5;2017;6;24;5;9;30;9;35;0;1
1526;1;1775;2;0.934170668;250.3782074;34800;35100;8;0.95;5;2017;6;24;5;9;40;9;45;0;0
1527;1;1775;3;0.934170668;250.3782074;39600;40500;6;10.45;15;2017;6;24;5;11;0;11;15;0;0
1528;1;1775;4;0.934170668;250.3782074;40800;41700;8;10.45;15;2017;6;24;5;11;20;11;35;0;0
1529;0;1775;5;0.934170668;250.3782074;41700;50100;7;0.1;140;2017;6;24;5;11;35;13;55;0;0
1530;1;1775;6;0.934170668;250.3782074;50400;59400;6;209;150;2017;6;24;5;14;0;16;30;0;0
1531;0;1775;7;0.934170668;250.3782074;59700;61200;7;1.96;25;2017;6;24;5;16;35;17;0;0;0
1532;0;1775;8;0.934170668;250.3782074;63000;64800;7;3.43;30;2017;6;24;5;17;30;18;0;0;0
1533;0;1775;9;0.934170668;250.3782074;65100;84600;7;0.49;325;2017;6;24;5;18;5;23;30;0;0
1534;0;1204;1;0.060687539;16.26559015;50400;55800;7;2.94;90;2017;3;10;7;14;0;15;30;0;0
1535;0;1204;2;0.060687539;16.26559015;55800;61200;8;2.94;90;2017;3;10;7;15;30;17;0;0;0
1536;0;370;1;2.105591603;564.344685;35700;36600;3;0.83;15;2017;1;3;3;9;55;10;10;0;0
1537;0;370;2;2.105591603;564.344685;57300;58200;8;0.83;15;2017;1;3;3;15;55;16;10;0;0
1538;0;730;1;0.136731077;36.6469246;36000;36600;4;0.69;10;2016;7;28;6;10;0;10;10;0;0
1539;0;730;2;0.136731077;36.6469246;37200;37800;8;0.69;10;2016;7;28;6;10;20;10;30;0;0
1540;0;906;1;1.940733809;520.1591841;63000;65700;5;4.81;45;2016;9;38;3;17;30;18;15;0;1
1541;0;906;2;1.940733809;520.1591841;71100;72000;7;4.32;15;2016;9;38;3;19;45;20;0;0;1
1542;1;1980;1;0.590008454;158.1351933;21600;27000;2;123.5;90;2017;3;11;1;6;0;7;30;0;0
1543;1;1980;2;0.590008454;158.1351933;64800;72000;8;123.5;120;2017;3;11;1;18;0;20;0;0;0
1544;0;2053;1;0.16146075;43.27501864;28200;28500;6;0.98;5;2017;4;17;2;7;50;7;55;0;0
1545;0;2053;2;0.16146075;43.27501864;29400;29700;8;1.47;5;2017;4;17;2;8;10;8;15;0;0
1546;0;2053;3;0.16146075;43.27501864;64200;66300;7;4.9;35;2017;4;17;2;17;50;18;25;0;0
1547;1;2053;4;0.16146075;43.27501864;69600;69900;7;4.28;5;2017;4;17;2;19;20;19;25;0;0
1548;1;2053;5;0.16146075;43.27501864;76500;76800;8;4.28;5;2017;4;17;2;21;15;21;20;0;0
1549;0;1529;1;0.053235422;14.26825952;32400;34200;4;5.7;30;2016;12;52;4;9;0;9;30;0;0
1550;0;1529;2;0.053235422;14.26825952;36000;37800;8;5.7;30;2016;12;52;4;10;0;10;30;0;0
1551;1;1529;3;0.053235422;14.26825952;54000;55800;4;5.7;30;2016;12;52;4;15;0;15;30;0;0
1552;1;1529;4;0.053235422;14.26825952;56700;58500;8;5.7;30;2016;12;52;4;15;45;16;15;0;0
1553;0;510;1;0.49904681;133.7554798;36000;36900;4;2.45;15;2016;11;45;6;10;0;10;15;0;0
1554;0;510;2;0.49904681;133.7554798;38100;39000;8;2.45;15;2016;11;45;6;10;35;10;50;0;0
1555;0;510;3;0.49904681;133.7554798;63000;63600;7;0.29;10;2016;11;45;6;17;30;17;40;0;0
1556;0;510;4;0.49904681;133.7554798;77400;78000;8;0.29;10;2016;11;45;6;21;30;21;40;0;0
1557;1;432;1;0.227983816;61.10465796;41400;41700;4;1.43;5;2017;3;12;5;11;30;11;35;0;0
1558;1;432;2;0.227983816;61.10465796;43200;43500;8;1.43;5;2017;3;12;5;12;0;12;5;0;0
1559;1;432;3;0.227983816;61.10465796;45000;45780;7;2.38;13;2017;3;12;5;12;30;12;43;0;1
1560;1;432;4;0.227983816;61.10465796;52500;53100;8;2.38;10;2017;3;12;5;14;35;14;45;0;1
1561;1;432;5;0.227983816;61.10465796;67800;68520;10;2.19;12;2017;3;12;5;18;50;19;2;0;1
1562;1;432;6;0.227983816;61.10465796;81000;81600;8;2.19;10;2017;3;12;5;22;30;22;40;0;1
1563;1;701;1;0.251104388;67.30147787;33000;33600;5;1.43;10;2017;5;21;1;9;10;9;20;0;0
1564;1;701;2;0.251104388;67.30147787;34800;35400;8;1.43;10;2017;5;21;1;9;40;9;50;0;0
1565;1;701;3;0.251104388;67.30147787;50400;51000;4;0.95;10;2017;5;21;1;14;0;14;10;0;0
1566;1;701;4;0.251104388;67.30147787;53100;53700;8;0.95;10;2017;5;21;1;14;45;14;55;0;0
1567;1;701;5;0.251104388;67.30147787;66600;67500;7;3.8;15;2017;5;21;1;18;30;18;45;0;0
1568;1;701;6;0.251104388;67.30147787;77400;78000;8;3.8;10;2017;5;21;1;21;30;21;40;0;0
1569;0;1100;1;0.276201952;74.02817509;33900;34800;5;2.65;15;2017;3;11;2;9;25;9;40;0;0
1570;0;1100;2;0.276201952;74.02817509;36300;38100;5;9.8;30;2017;3;11;2;10;5;10;35;0;0
1571;0;1100;3;0.276201952;74.02817509;39900;42000;5;9.8;35;2017;3;11;2;11;5;11;40;0;0
1572;0;1100;4;0.276201952;74.02817509;48000;57000;7;57;150;2017;3;11;2;13;20;15;50;0;0
1573;0;1100;5;0.276201952;74.02817509;64500;66300;7;1.96;30;2017;3;11;2;17;55;18;25;0;0
1574;1;1026;1;0.816063414;218.7228756;27900;28800;7;1.9;15;2017;2;9;2;7;45;8;0;0;1
1575;1;1026;2;0.816063414;218.7228756;35400;36000;8;1.9;10;2017;2;9;2;9;50;10;0;0;1
1576;0;1026;3;0.816063414;218.7228756;48600;49200;1;0.98;10;2017;2;9;2;13;30;13;40;0;0
1577;0;1026;4;0.816063414;218.7228756;61200;62100;8;0.98;15;2017;2;9;2;17;0;17;15;0;0
1578;0;1340;1;0.219630625;58.8658197;32400;32820;4;0.69;7;2017;6;25;6;9;0;9;7;0;0
1579;0;1340;2;0.219630625;58.8658197;36000;36600;8;0.69;10;2017;6;25;6;10;0;10;10;0;0
1580;1;1340;3;0.219630625;58.8658197;37800;38100;4;2.38;5;2017;6;25;6;10;30;10;35;0;0
1581;1;1340;4;0.219630625;58.8658197;39600;40200;8;2.38;10;2017;6;25;6;11;0;11;10;0;0
1582;0;1340;5;0.219630625;58.8658197;61500;64500;7;14.7;50;2017;6;25;6;17;5;17;55;0;0
1583;1;1340;6;0.219630625;58.8658197;78600;78900;6;1.9;5;2017;6;25;6;21;50;21;55;0;0
1584;1;1340;7;0.219630625;58.8658197;79200;79500;8;1.9;5;2017;6;25;6;22;0;22;5;0;0
1585;1;1661;1;0.583608095;156.4197568;32400;34020;5;5.04;27;2017;6;24;2;9;0;9;27;0;1
1586;0;1661;2;0.583608095;156.4197568;34800;35400;4;0.49;10;2017;6;24;2;9;40;9;50;0;0
1587;0;1661;3;0.583608095;156.4197568;36000;36600;4;0.49;10;2017;6;24;2;10;0;10;10;0;0
1588;0;1661;4;0.583608095;156.4197568;37800;37860;4;0.05;1;2017;6;24;2;10;30;10;31;0;0
1589;0;1661;5;0.583608095;156.4197568;39000;39600;10;0.49;10;2017;6;24;2;10;50;11;0;0;0
